hello worldsink_buff:100 
 cnt:0  val: -1384 
 cnt:2859  val: -6748 
 cnt:2860  val: -6988 
 cnt:2861  val: -7068 
 cnt:2862  val: -7340 
 cnt:2863  val: -7348 
 cnt:2864  val: -7484 
 cnt:2865  val: -7988 
 cnt:2866  val: -7580 
 cnt:2867  val: -7620 
 cnt:2868  val: -8000 
 cnt:2869  val: -8000 
 cnt:2870  val: -8000 
 cnt:2871  val: -8000 
 cnt:2872  val: -8000 
 cnt:2873  val: -8000 
 cnt:2874  val: -7980 
 cnt:2875  val: -7460 
 cnt:2876  val: -7740 
 cnt:2877  val: -7460 
 cnt:2878  val: -7320 
 cnt:2879  val: -7008 
 cnt:2880  val: -7008 
 cnt:2881  val: -7008 
 cnt:2882  val: -6852 
 cnt:2883  val: -6676 
 cnt:2884  val: -6256 
 cnt:2885  val: -6544 
 cnt:2886  val: -6236 
 cnt:2887  val: -6004 
 cnt:2888  val: -5996 
 cnt:2889  val: -6004 
 cnt:2890  val: -5996 
 cnt:2891  val: -6004 
 cnt:2892  val: -5996 
 cnt:2893  val: -6076 
 cnt:2894  val: -6592 
 cnt:2895  val: -6136 
 cnt:2896  val: -6152 
 cnt:2897  val: -6664 
 cnt:2898  val: -6668 
 cnt:2899  val: -6748 
 cnt:2900  val: -6988 
 cnt:2901  val: -7068 
 cnt:2902  val: -7340 
 cnt:2903  val: -7348 
 cnt:2904  val: -7484 
 cnt:2905  val: -7988 
 cnt:2906  val: -7580 
 cnt:2907  val: -7620 
 cnt:2908  val: -8000 
 cnt:2909  val: -8000 
 cnt:2910  val: -8000 
 cnt:2911  val: -8000 
 cnt:2912  val: -8000 
 cnt:2913  val: -8000 
 cnt:2914  val: -7980 
 cnt:2915  val: -7460 
 cnt:2916  val: -7740 
 cnt:2917  val: -7460 
 cnt:2918  val: -7320 
 cnt:2919  val: -7008 
 cnt:2920  val: -7008 
 cnt:2921  val: -7008 
 cnt:2922  val: -6852 
 cnt:2923  val: -6676 
 cnt:2924  val: -6256 
 cnt:2925  val: -6544 
 cnt:2926  val: -6236 
 cnt:2927  val: -6004 
 cnt:2928  val: -5996 
 cnt:2929  val: -6004 
 cnt:2930  val: -5996 
 cnt:2931  val: -6004 
 cnt:2932  val: -5996 
 cnt:2933  val: -6076 
 cnt:2934  val: -6592 
 cnt:2935  val: -6136 
 cnt:2936  val: -6152 
 cnt:2937  val: -6664 
 cnt:2938  val: -6668 
 cnt:2939  val: -6748 
 cnt:2940  val: -6988 
 cnt:2941  val: -7068 
 cnt:2942  val: -7340 
 cnt:2943  val: -7348 
 cnt:2944  val: -7484 
 cnt:2945  val: -7988 
 cnt:2946  val: -7580 
 cnt:2947  val: -7620 
 cnt:2948  val: -8000 
 cnt:2949  val: -8000 
 cnt:2950  val: -8000 
 cnt:2951  val: -8000 
 cnt:2952  val: -8000 
 cnt:2953  val: -8000 
 cnt:2954  val: -7980 
 cnt:2955  val: -7460 
 cnt:2956  val: -7740 
 cnt:2957  val: -7460 
 cnt:2958  val: -7320 
 cnt:2959  val: -7008 
 cnt:2960  val: -7008 
 cnt:2961  val: -7008 
 cnt:2962  val: -6852 
 cnt:2963  val: -6676 
 cnt:2964  val: -6256 
 cnt:2965  val: -6544 
 cnt:2966  val: -6236 
 cnt:2967  val: -6004 
 cnt:2968  val: -5996 
 cnt:2969  val: -6004 
 cnt:2970  val: -5996 
 cnt:2971  val: -6004 
 cnt:2972  val: -5996 
 cnt:2973  val: -6076 
 cnt:2974  val: -6592 
 cnt:2975  val: -6136 
 cnt:2976  val: -6152 
 cnt:2977  val: -6664 
 cnt:2978  val: -6668 
 cnt:2979  val: -6748 
 cnt:2980  val: -6988 
 cnt:2981  val: -7068 
 cnt:2982  val: -7340 
 cnt:2983  val: -7348 
 cnt:2984  val: -7484 
 cnt:2985  val: -7988 
 cnt:2986  val: -7580 
 cnt:2987  val: -7620 
 cnt:2988  val: -8000 
 cnt:2989  val: -8000 
 cnt:2990  val: -8000 
 cnt:2991  val: -8000 
 cnt:2992  val: -8000 
 cnt:2993  val: -8000 
 cnt:2994  val: -7980 
 cnt:2995  val: -7460 
 cnt:2996  val: -7740 
 cnt:2997  val: -7460 
 cnt:2998  val: -7320 
 cnt:2999  val: -7008 
 cnt:3000  val: -7008 
 cnt:3001  val: -7008 
 cnt:3002  val: -6852 
 cnt:3003  val: -6676 
 cnt:3004  val: -6256 
 cnt:3005  val: -6544 
 cnt:3006  val: -6236 
 cnt:3007  val: -6004 
 cnt:3008  val: -5996 
 cnt:3009  val: -6004 
 cnt:3010  val: -5996 
 cnt:3011  val: -6004 
 cnt:3012  val: -5996 
 cnt:3013  val: -6076 
 cnt:3014  val: -6592 
 cnt:3015  val: -6136 
 cnt:3016  val: -6152 
 cnt:3017  val: -6664 
 cnt:3018  val: -6668 
 cnt:3019  val: -6748 
 cnt:3020  val: -6988 
 cnt:3021  val: -7068 
 cnt:3022  val: -7340 
 cnt:3023  val: -7348 
 cnt:3024  val: -7484 
 cnt:3025  val: -7988 
 cnt:3026  val: -7580 
 cnt:3027  val: -7620 
 cnt:3028  val: -8000 
 cnt:3029  val: -8000 
 cnt:3030  val: -8000 
 cnt:3031  val: -8000 
 cnt:3032  val: -8000 
 cnt:3033  val: -8000 
 cnt:3034  val: -7980 
 cnt:3035  val: -7460 
 cnt:3036  val: -7740 
 cnt:3037  val: -7460 
 cnt:3038  val: -7320 
 cnt:3039  val: -7008 
 cnt:3040  val: -7008 
 cnt:3041  val: -7008 
 cnt:3042  val: -6852 
 cnt:3043  val: -6676 
 cnt:3044  val: -6256 
 cnt:3045  val: -6544 
 cnt:3046  val: -6236 
 cnt:3047  val: -6004 
 cnt:3048  val: -5996 
 cnt:3049  val: -6004 
 cnt:3050  val: -5996 
 cnt:3051  val: -6004 
 cnt:3052  val: -5996 
 cnt:3053  val: -6076 
 cnt:3054  val: -6592 
 cnt:3055  val: -6136 
 cnt:3056  val: -6152 
 cnt:3057  val: -6664 
 cnt:3058  val: -6668 
 cnt:3059  val: -6748 
 cnt:3060  val: -6988 
 cnt:3061  val: -7068 
 cnt:3062  val: -7340 
 cnt:3063  val: -7348 
 cnt:3064  val: -7484 
 cnt:3065  val: -7988 
 cnt:3066  val: -7580 
 cnt:3067  val: -7620 
 cnt:3068  val: -8000 
 cnt:3069  val: -8000 
 cnt:3070  val: -8000 
 cnt:3071  val: -8000 
 cnt:3072  val: -8000 
 cnt:3073  val: -8000 
 cnt:3074  val: -7980 
 cnt:3075  val: -7460 
 cnt:3076  val: -7740 
 cnt:3077  val: -7460 
 cnt:3078  val: -7320 
 cnt:3079  val: -7008 
 cnt:3080  val: -7008 
 cnt:3081  val: -7008 
 cnt:3082  val: -6852 
 cnt:3083  val: -6676 
 cnt:3084  val: -6256 
 cnt:3085  val: -6544 
 cnt:3086  val: -6236 
 cnt:3087  val: -6004 
 cnt:3088  val: -5996 
 cnt:3089  val: -6004 
 cnt:3090  val: -5996 
 cnt:3091  val: -6004 
 cnt:3092  val: -5996 
 cnt:3093  val: -6076 
 cnt:3094  val: -6592 
 cnt:3095  val: -6136 
 cnt:3096  val: -6152 
 cnt:3097  val: -6664 
 cnt:3098  val: -6668 
 cnt:3099  val: -6748 
 cnt:3100  val: -6988 
 cnt:3101  val: -7068 
 cnt:3102  val: -7340 
 cnt:3103  val: -7348 
 cnt:3104  val: -7484 
 cnt:3105  val: -7988 
 cnt:3106  val: -7580 
 cnt:3107  val: -7620 
 cnt:3108  val: -8000 
 cnt:3109  val: -8000 
 cnt:3110  val: -8000 
 cnt:3111  val: -8000 
 cnt:3112  val: -8000 
 cnt:3113  val: -8000 
 cnt:3114  val: -7980 
 cnt:3115  val: -7460 
 cnt:3116  val: -7740 
 cnt:3117  val: -7460 
 cnt:3118  val: -7320 
 cnt:3119  val: -7008 
 cnt:3120  val: -7008 
 cnt:3121  val: -7008 
 cnt:3122  val: -6852 
 cnt:3123  val: -6676 
 cnt:3124  val: -6256 
 cnt:3125  val: -6544 
 cnt:3126  val: -6236 
 cnt:3127  val: -6004 
 cnt:3128  val: -5996 
 cnt:3129  val: -6004 
 cnt:3130  val: -5996 
 cnt:3131  val: -6004 
 cnt:3132  val: -5996 
 cnt:3133  val: -6076 
 cnt:3134  val: -6592 
 cnt:3135  val: -6136 
 cnt:3136  val: -6152 
 cnt:3137  val: -6664 
 cnt:3138  val: -6668 
 cnt:3139  val: -6748 
 cnt:3140  val: -6988 
 cnt:3141  val: -7068 
 cnt:3142  val: -7340 
 cnt:3143  val: -7348 
 cnt:3144  val: -7484 
 cnt:3145  val: -7988 
 cnt:3146  val: -7580 
 cnt:3147  val: -7620 
 cnt:3148  val: -8000 
 cnt:3149  val: -8000 
 cnt:3150  val: -8000 
 cnt:3151  val: -8000 
 cnt:3152  val: -8000 
 cnt:3153  val: -8000 
 cnt:3154  val: -7980 
 cnt:3155  val: -7460 
 cnt:3156  val: -7740 
 cnt:3157  val: -7460 
 cnt:3158  val: -7320 
 cnt:3159  val: -7008 
 cnt:3160  val: -7008 
 cnt:3161  val: -7008 
 cnt:3162  val: -6852 
 cnt:3163  val: -6676 
 cnt:3164  val: -6256 
 cnt:3165  val: -6544 
 cnt:3166  val: -6236 
 cnt:3167  val: -6004 
 cnt:3168  val: -5996 
 cnt:3169  val: -6004 
 cnt:3170  val: -5996 
 cnt:3171  val: -6004 
 cnt:3172  val: -5996 
 cnt:3173  val: -6076 
 cnt:3174  val: -6592 
 cnt:3175  val: -6136 
 cnt:3176  val: -6152 
 cnt:3177  val: -6664 
 cnt:3178  val: -6668 
 cnt:3179  val: -6748 
 cnt:3180  val: -6988 
 cnt:3181  val: -7068 
 cnt:3182  val: -7340 
 cnt:3183  val: -7348 
 cnt:3184  val: -7484 
 cnt:3185  val: -7988 
 cnt:3186  val: -7580 
 cnt:3187  val: -7620 
 cnt:3188  val: -8000 
 cnt:3189  val: -8000 
 cnt:3190  val: -8000 
 cnt:3191  val: -8000 
 cnt:3192  val: -8000 
 cnt:3193  val: -8000 
 cnt:3194  val: -7980 
 cnt:3195  val: -7460 
 cnt:3196  val: -7740 
 cnt:3197  val: -7460 
 cnt:3198  val: -7320 
 cnt:3199  val: -7008 
 cnt:3200  val: -7008 
 cnt:3201  val: -7008 
 cnt:3202  val: -6852 
 cnt:3203  val: -6676 
 cnt:3204  val: -6256 
 cnt:3205  val: -6544 
 cnt:3206  val: -6236 
 cnt:3207  val: -6004 
 cnt:3208  val: -5996 
 cnt:3209  val: -6004 
 cnt:3210  val: -5996 
 cnt:3211  val: -6004 
 cnt:3212  val: -5996 
 cnt:3213  val: -6076 
 cnt:3214  val: -6592 
 cnt:3215  val: -6136 
 cnt:3216  val: -6152 
 cnt:3217  val: -6664 
 cnt:3218  val: -6668 
 cnt:3219  val: -6748 
 cnt:3220  val: -6988 
 cnt:3221  val: -7068 
 cnt:3222  val: -7340 
 cnt:3223  val: -7348 
 cnt:3224  val: -7484 
 cnt:3225  val: -7988 
 cnt:3226  val: -7580 
 cnt:3227  val: -7620 
 cnt:3228  val: -8000 
 cnt:3229  val: -8000 
 cnt:3230  val: -8000 
 cnt:3231  val: -8000 
 cnt:3232  val: -8000 
 cnt:3233  val: -8000 
 cnt:3234  val: -7980 
 cnt:3235  val: -7460 
 cnt:3236  val: -7740 
 cnt:3237  val: -7460 
 cnt:3238  val: -7320 
 cnt:3239  val: -7008 
 cnt:3240  val: -7008 
 cnt:3241  val: -7008 
 cnt:3242  val: -6852 
 cnt:3243  val: -6676 
 cnt:3244  val: -6256 
 cnt:3245  val: -6544 
 cnt:3246  val: -6236 
 cnt:3247  val: -6004 
 cnt:3248  val: -5996 
 cnt:3249  val: -6004 
 cnt:3250  val: -5996 
 cnt:3251  val: -6004 
 cnt:3252  val: -5996 
 cnt:3253  val: -6076 
 cnt:3254  val: -6592 
 cnt:3255  val: -6136 
 cnt:3256  val: -6152 
 cnt:3257  val: -6664 
 cnt:3258  val: -6668 
 cnt:3259  val: -6748 
 cnt:3260  val: -6988 
 cnt:3261  val: -7068 
 cnt:3262  val: -7340 
 cnt:3263  val: -7348 
 cnt:3264  val: -7484 
 cnt:3265  val: -7988 
 cnt:3266  val: -7580 
 cnt:3267  val: -7620 
 cnt:3268  val: -8000 
 cnt:3269  val: -8000 
 cnt:3270  val: -8000 
 cnt:3271  val: -8000 
 cnt:3272  val: -8000 
 cnt:3273  val: -8000 
 cnt:3274  val: -7980 
 cnt:3275  val: -7460 
 cnt:3276  val: -7740 
 cnt:3277  val: -7460 
 cnt:3278  val: -7320 
 cnt:3279  val: -7008 
 cnt:3280  val: -7008 
 cnt:3281  val: -7008 
 cnt:3282  val: -6852 
 cnt:3283  val: -6676 
 cnt:3284  val: -6256 
 cnt:3285  val: -6544 
 cnt:3286  val: -6236 
 cnt:3287  val: -6004 
 cnt:3288  val: -5996 
 cnt:3289  val: -6004 
 cnt:3290  val: -5996 
 cnt:3291  val: -6004 
 cnt:3292  val: -5996 
 cnt:3293  val: -6076 
 cnt:3294  val: -6592 
 cnt:3295  val: -6136 
 cnt:3296  val: -6152 
 cnt:3297  val: -6664 
 cnt:3298  val: -6668 
 cnt:3299  val: -6748 
 cnt:3300  val: -6988 
 cnt:3301  val: -7068 
 cnt:3302  val: -7340 
 cnt:3303  val: -7348 
 cnt:3304  val: -7484 
 cnt:3305  val: -7988 
 cnt:3306  val: -7580 
 cnt:3307  val: -7620 
 cnt:3308  val: -8000 
 cnt:3309  val: -8000 
 cnt:3310  val: -8000 
 cnt:3311  val: -8000 
 cnt:3312  val: -8000 
 cnt:3313  val: -8000 
 cnt:3314  val: -7980 
 cnt:3315  val: -7460 
 cnt:3316  val: -7740 
 cnt:3317  val: -7460 
 cnt:3318  val: -7320 
 cnt:3319  val: -7008 
 cnt:3320  val: -7008 
 cnt:3321  val: -7008 
 cnt:3322  val: -6852 
 cnt:3323  val: -6676 
 cnt:3324  val: -6256 
 cnt:3325  val: -6544 
 cnt:3326  val: -6236 
 cnt:3327  val: -6004 
 cnt:3328  val: -5996 
 cnt:3329  val: -6004 
 cnt:3330  val: -5996 
 cnt:3331  val: -6004 
 cnt:3332  val: -5996 
 cnt:3333  val: -6076 
 cnt:3334  val: -6592 
 cnt:3335  val: -6136 
 cnt:3336  val: -6152 
 cnt:3337  val: -6664 
 cnt:3338  val: -6668 
 cnt:3339  val: -6748 
 cnt:3340  val: -6988 
 cnt:3341  val: -7068 
 cnt:3342  val: -7340 
 cnt:3343  val: -7348 
 cnt:3344  val: -7484 
 cnt:3345  val: -7988 
 cnt:3346  val: -7580 
 cnt:3347  val: -7620 
 cnt:3348  val: -8000 
 cnt:3349  val: -8000 
 cnt:3350  val: -8000 
 cnt:3351  val: -8000 
 cnt:3352  val: -8000 
 cnt:3353  val: -8000 
 cnt:3354  val: -7980 
 cnt:3355  val: -7460 
 cnt:3356  val: -7740 
 cnt:3357  val: -7460 
 cnt:3358  val: -7320 
 cnt:3359  val: -7008 
 cnt:3360  val: -7008 
 cnt:3361  val: -7008 
 cnt:3362  val: -6852 
 cnt:3363  val: -6676 
 cnt:3364  val: -6256 
 cnt:3365  val: -6544 
 cnt:3366  val: -6236 
 cnt:3367  val: -6004 
 cnt:3368  val: -5996 
 cnt:3369  val: -6004 
 cnt:3370  val: -5996 
 cnt:3371  val: -6004 
 cnt:3372  val: -5996 
 cnt:3373  val: -6076 
 cnt:3374  val: -6592 
 cnt:3375  val: -6136 
 cnt:3376  val: -6152 
 cnt:3377  val: -6664 
 cnt:3378  val: -6668 
 cnt:3379  val: -6748 
 cnt:3380  val: -6988 
 cnt:3381  val: -7068 
 cnt:3382  val: -7340 
 cnt:3383  val: -7348 
 cnt:3384  val: -7484 
 cnt:3385  val: -7988 
 cnt:3386  val: -7580 
 cnt:3387  val: -7620 
 cnt:3388  val: -8000 
 cnt:3389  val: -8000 
 cnt:3390  val: -8000 
 cnt:3391  val: -8000 
 cnt:3392  val: -8000 
 cnt:3393  val: -8000 
 cnt:3394  val: -7980 
 cnt:3395  val: -7460 
 cnt:3396  val: -7740 
 cnt:3397  val: -7460 
 cnt:3398  val: -7320 
 cnt:3399  val: -7008 
 cnt:3400  val: -7008 
 cnt:3401  val: -7008 
 cnt:3402  val: -6852 
 cnt:3403  val: -6676 
 cnt:3404  val: -6256 
 cnt:3405  val: -6544 
 cnt:3406  val: -6236 
 cnt:3407  val: -6004 
 cnt:3408  val: -5996 
 cnt:3409  val: -6004 
 cnt:3410  val: -5996 
 cnt:3411  val: -6004 
 cnt:3412  val: -5996 
 cnt:3413  val: -6076 
 cnt:3414  val: -6592 
 cnt:3415  val: -6136 
 cnt:3416  val: -6152 
 cnt:3417  val: -6664 
 cnt:3418  val: -6668 
 cnt:3419  val: -6748 
 cnt:3420  val: -6988 
 cnt:3421  val: -7068 
 cnt:3422  val: -7340 
 cnt:3423  val: -7348 
 cnt:3424  val: -7484 
 cnt:3425  val: -7988 
 cnt:3426  val: -7580 
 cnt:3427  val: -7620 
 cnt:3428  val: -8000 
 cnt:3429  val: -8000 
 cnt:3430  val: -8000 
 cnt:3431  val: -8000 
 cnt:3432  val: -8000 
 cnt:3433  val: -8000 
 cnt:3434  val: -7980 
 cnt:3435  val: -7460 
 cnt:3436  val: -7740 
 cnt:3437  val: -7460 
 cnt:3438  val: -7320 
 cnt:3439  val: -7008 
 cnt:3440  val: -7008 
 cnt:3441  val: -7008 
 cnt:3442  val: -6852 
 cnt:3443  val: -6676 
 cnt:3444  val: -6256 
 cnt:3445  val: -6544 
 cnt:3446  val: -6236 
 cnt:3447  val: -6004 
 cnt:3448  val: -5996 
 cnt:3449  val: -6004 
 cnt:3450  val: -5996 
 cnt:3451  val: -6004 
 cnt:3452  val: -5996 
 cnt:3453  val: -6076 
 cnt:3454  val: -6592 
 cnt:3455  val: -6136 
 cnt:3456  val: -6152 
 cnt:3457  val: -6664 
 cnt:3458  val: -6668 
 cnt:3459  val: -6748 
 cnt:3460  val: -6988 
 cnt:3461  val: -7068 
 cnt:3462  val: -7340 
 cnt:3463  val: -7348 
 cnt:3464  val: -7484 
 cnt:3465  val: -7988 
 cnt:3466  val: -7580 
 cnt:3467  val: -7620 
 cnt:3468  val: -8000 
 cnt:3469  val: -8000 
 cnt:3470  val: -8000 
 cnt:3471  val: -8000 
 cnt:3472  val: -8000 
 cnt:3473  val: -8000 
 cnt:3474  val: -7980 
 cnt:3475  val: -7460 
 cnt:3476  val: -7740 
 cnt:3477  val: -7460 
 cnt:3478  val: -7320 
 cnt:3479  val: -7008 
 cnt:3480  val: -7008 
 cnt:3481  val: -7008 
 cnt:3482  val: -6852 
 cnt:3483  val: -6676 
 cnt:3484  val: -6256 
 cnt:3485  val: -6544 
 cnt:3486  val: -6236 
 cnt:3487  val: -6004 
 cnt:3488  val: -5996 
 cnt:3489  val: -6004 
 cnt:3490  val: -5996 
 cnt:3491  val: -6004 
 cnt:3492  val: -5996 
 cnt:3493  val: -6076 
 cnt:3494  val: -6592 
 cnt:3495  val: -6136 
 cnt:3496  val: -6152 
 cnt:3497  val: -6664 
 cnt:3498  val: -6668 
 cnt:3499  val: -6748 
 cnt:3500  val: -6988 
 cnt:3501  val: -7068 
 cnt:3502  val: -7340 
 cnt:3503  val: -7348 
 cnt:3504  val: -7484 
 cnt:3505  val: -7988 
 cnt:3506  val: -7580 
 cnt:3507  val: -7620 
 cnt:3508  val: -8000 
 cnt:3509  val: -8000 
 cnt:3510  val: -8000 
 cnt:3511  val: -8000 
 cnt:3512  val: -8000 
 cnt:3513  val: -8000 
 cnt:3514  val: -7980 
 cnt:3515  val: -7460 
 cnt:3516  val: -7740 
 cnt:3517  val: -7460 
 cnt:3518  val: -7320 
 cnt:3519  val: -7008 
 cnt:3520  val: -7008 
 cnt:3521  val: -7008 
 cnt:3522  val: -6852 
 cnt:3523  val: -6676 
 cnt:3524  val: -6256 
 cnt:3525  val: -6544 
 cnt:3526  val: -6236 
 cnt:3527  val: -6004 
 cnt:3528  val: -5996 
 cnt:3529  val: -6004 
 cnt:3530  val: -5996 
 cnt:3531  val: -6004 
 cnt:3532  val: -5996 
 cnt:3533  val: -6076 
 cnt:3534  val: -6592 
 cnt:3535  val: -6136 
 cnt:3536  val: -6152 
 cnt:3537  val: -6664 
 cnt:3538  val: -6668 
 cnt:3539  val: -6748 
 cnt:3540  val: -6988 
 cnt:3541  val: -7068 
 cnt:3542  val: -7340 
 cnt:3543  val: -7348 
 cnt:3544  val: -7484 
 cnt:3545  val: -7988 
 cnt:3546  val: -7580 
 cnt:3547  val: -7620 
 cnt:3548  val: -8000 
 cnt:3549  val: -8000 
 cnt:3550  val: -8000 
 cnt:3551  val: -8000 
 cnt:3552  val: -8000 
 cnt:3553  val: -8000 
 cnt:3554  val: -7980 
 cnt:3555  val: -7460 
 cnt:3556  val: -7740 
 cnt:3557  val: -7460 
 cnt:3558  val: -7320 
 cnt:3559  val: -7008 
 cnt:3560  val: -7008 
 cnt:3561  val: -7008 
 cnt:3562  val: -6852 
 cnt:3563  val: -6676 
 cnt:3564  val: -6256 
 cnt:3565  val: -6544 
 cnt:3566  val: -6236 
 cnt:3567  val: -6004 
 cnt:3568  val: -5996 
 cnt:3569  val: -6004 
 cnt:3570  val: -5996 
 cnt:3571  val: -6004 
 cnt:3572  val: -5996 
 cnt:3573  val: -6076 
 cnt:3574  val: -6592 
 cnt:3575  val: -6136 
 cnt:3576  val: -6152 
 cnt:3577  val: -6664 
 cnt:3578  val: -6668 
 cnt:3579  val: -6748 
 cnt:3580  val: -6988 
 cnt:3581  val: -7068 
 cnt:3582  val: -7340 
 cnt:3583  val: -7348 
 cnt:3584  val: -7484 
 cnt:3585  val: -7988 
 cnt:3586  val: -7580 
 cnt:3587  val: -7620 
 cnt:3588  val: -8000 
 cnt:3589  val: -8000 
 cnt:3590  val: -8000 
 cnt:3591  val: -8000 
 cnt:3592  val: -8000 
 cnt:3593  val: -8000 
 cnt:3594  val: -7980 
 cnt:3595  val: -7460 
 cnt:3596  val: -7740 
 cnt:3597  val: -7460 
 cnt:3598  val: -7320 
 cnt:3599  val: -7008 
 cnt:3600  val: -7008 
 cnt:3601  val: -7008 
 cnt:3602  val: -6852 
 cnt:3603  val: -6676 
 cnt:3604  val: -6256 
 cnt:3605  val: -6544 
 cnt:3606  val: -6236 
 cnt:3607  val: -6004 
 cnt:3608  val: -5996 
 cnt:3609  val: -6004 
 cnt:3610  val: -5996 
 cnt:3611  val: -6004 
 cnt:3612  val: -5996 
 cnt:3613  val: -6076 
 cnt:3614  val: -6592 
 cnt:3615  val: -6136 
 cnt:3616  val: -6152 
 cnt:3617  val: -6664 
 cnt:3618  val: -6668 
 cnt:3619  val: -6748 
 cnt:3620  val: -6988 
 cnt:3621  val: -7068 
 cnt:3622  val: -7340 
 cnt:3623  val: -7348 
 cnt:3624  val: -7484 
 cnt:3625  val: -7988 
 cnt:3626  val: -7580 
 cnt:3627  val: -7620 
 cnt:3628  val: -8000 
 cnt:3629  val: -8000 
 cnt:3630  val: -8000 
 cnt:3631  val: -8000 
 cnt:3632  val: -8000 
 cnt:3633  val: -8000 
 cnt:3634  val: -7980 
 cnt:3635  val: -7460 
 cnt:3636  val: -7740 
 cnt:3637  val: -7460 
 cnt:3638  val: -7320 
 cnt:3639  val: -7008 
 cnt:3640  val: -7008 
 cnt:3641  val: -7008 
 cnt:3642  val: -6852 
 cnt:3643  val: -6676 
 cnt:3644  val: -6256 
 cnt:3645  val: -6544 
 cnt:3646  val: -6236 
 cnt:3647  val: -6004 
 cnt:3648  val: -5996 
 cnt:3649  val: -6004 
 cnt:3650  val: -5996 
 cnt:3651  val: -6004 
 cnt:3652  val: -5996 
 cnt:3653  val: -6076 
 cnt:3654  val: -6592 
 cnt:3655  val: -6136 
 cnt:3656  val: -6152 
 cnt:3657  val: -6664 
 cnt:3658  val: -6668 
 cnt:3659  val: -6748 
 cnt:3660  val: -6988 
 cnt:3661  val: -7068 
 cnt:3662  val: -7340 
 cnt:3663  val: -7348 
 cnt:3664  val: -7484 
 cnt:3665  val: -7988 
 cnt:3666  val: -7580 
 cnt:3667  val: -7620 
 cnt:3668  val: -8000 
 cnt:3669  val: -8000 
 cnt:3670  val: -8000 
 cnt:3671  val: -8000 
 cnt:3672  val: -8000 
 cnt:3673  val: -8000 
 cnt:3674  val: -7980 
 cnt:3675  val: -7460 
 cnt:3676  val: -7740 
 cnt:3677  val: -7460 
 cnt:3678  val: -7320 
 cnt:3679  val: -7008 
 cnt:3680  val: -7008 
 cnt:3681  val: -7008 
 cnt:3682  val: -6852 
 cnt:3683  val: -6676 
 cnt:3684  val: -6256 
 cnt:3685  val: -6544 
 cnt:3686  val: -6236 
 cnt:3687  val: -6004 
 cnt:3688  val: -5996 
 cnt:3689  val: -6004 
 cnt:3690  val: -5996 
 cnt:3691  val: -6004 
 cnt:3692  val: -5996 
 cnt:3693  val: -6076 
 cnt:3694  val: -6592 
 cnt:3695  val: -6136 
 cnt:3696  val: -6152 
 cnt:3697  val: -6664 
 cnt:3698  val: -6668 
 cnt:3699  val: -6748 
 cnt:3700  val: -6988 
 cnt:3701  val: -7068 
 cnt:3702  val: -7340 
 cnt:3703  val: -7348 
 cnt:3704  val: -7484 
 cnt:3705  val: -7988 
 cnt:3706  val: -7580 
 cnt:3707  val: -7620 
 cnt:3708  val: -8000 
 cnt:3709  val: -8000 
 cnt:3710  val: -8000 
 cnt:3711  val: -8000 
 cnt:3712  val: -8000 
 cnt:3713  val: -8000 
 cnt:3714  val: -7980 
 cnt:3715  val: -7460 
 cnt:3716  val: -7740 
 cnt:3717  val: -7460 
 cnt:3718  val: -7320 
 cnt:3719  val: -7008 
 cnt:3720  val: -7008 
 cnt:3721  val: -7008 
 cnt:3722  val: -6852 
 cnt:3723  val: -6676 
 cnt:3724  val: -6256 
 cnt:3725  val: -6544 
 cnt:3726  val: -6236 
 cnt:3727  val: -6004 
 cnt:3728  val: -5996 
 cnt:3729  val: -6004 
 cnt:3730  val: -5996 
 cnt:3731  val: -6004 
 cnt:3732  val: -5996 
 cnt:3733  val: -6076 
 cnt:3734  val: -6592 
 cnt:3735  val: -6136 
 cnt:3736  val: -6152 
 cnt:3737  val: -6664 
 cnt:3738  val: -6668 
 cnt:3739  val: -6748 
 cnt:3740  val: -6988 
 cnt:3741  val: -7068 
 cnt:3742  val: -7340 
 cnt:3743  val: -7348 
 cnt:3744  val: -7484 
 cnt:3745  val: -7988 
 cnt:3746  val: -7580 
 cnt:3747  val: -7620 
 cnt:3748  val: -8000 
 cnt:3749  val: -8000 
 cnt:3750  val: -8000 
 cnt:3751  val: -8000 
 cnt:3752  val: -8000 
 cnt:3753  val: -8000 
 cnt:3754  val: -7980 
 cnt:3755  val: -7460 
 cnt:3756  val: -7740 
 cnt:3757  val: -7460 
 cnt:3758  val: -7320 
 cnt:3759  val: -7008 
 cnt:3760  val: -7008 
 cnt:3761  val: -7008 
 cnt:3762  val: -6852 
 cnt:3763  val: -6676 
 cnt:3764  val: -6256 
 cnt:3765  val: -6544 
 cnt:3766  val: -6236 
 cnt:3767  val: -6004 
 cnt:3768  val: -5996 
 cnt:3769  val: -6004 
 cnt:3770  val: -5996 
 cnt:3771  val: -6004 
 cnt:3772  val: -5996 
 cnt:3773  val: -6076 
 cnt:3774  val: -6592 
 cnt:3775  val: -6136 
 cnt:3776  val: -6152 
 cnt:3777  val: -6664 
 cnt:3778  val: -6668 
 cnt:3779  val: -6748 
 cnt:3780  val: -6988 
 cnt:3781  val: -7068 
 cnt:3782  val: -7340 
 cnt:3783  val: -7348 
 cnt:3784  val: -7484 
 cnt:3785  val: -7988 
 cnt:3786  val: -7580 
 cnt:3787  val: -7620 
 cnt:3788  val: -8000 
 cnt:3789  val: -8000 
